"부산진구","25~29세",13530,13660
"부산진구","30~34세",11167,11099
"부산진구","35~39세",12809,12184
"부산진구","40~44세",11784,11466
"부산진구","45~49세",13659,13618
"부산진구","50~54세",13035,14282
"부산진구","55~59세",14375,16113
"부산진구","60~64세",14018,15887
"부산진구","65~69세",10290,11508
"부산진구","70~74세",7509,9210
"부산진구","75~79세",5766,7759
"부산진구","80~84세",2941,5027
"부산진구","85세이상",1314,3223
"동래구","합계",126910,134076
"동래구","0~4세",4240,4115
"동래구","5~9세",5750,5227
"동래구","10~14세",5934,5332
"동래구","15~19세",6565,5979
"동래구","20~24세",7993,6940
"동래구","25~29세",8328,7787
"동래구","30~34세",7273,6919
"동래구","35~39세",9197,9378
"동래구","40~44세",9103,9866
"동래구","45~49세",10916,11424
"동래구","50~54세",10445,11409
"동래구","55~59세",10448,12179
"동래구","60~64세",10294,11714
"동래구","65~69세",7682,8673
"동래구","70~74세",5708,6227
"동래구","75~79세",4040,5034
"동래구","80~84세",2118,3211
"동래구","85세이상",876,2662
"남구","합계",137062,141787
"남구","0~4세",4240,4068
"남구","5~9세",5586,5351
"남구","10~14세",5532,5216
"남구","15~19세",7771,7273
"남구","20~24세",12561,11686
"남구","25~29세",9998,8244
"남구","30~34세",7392,6893
"남구","35~39세",9582,9252
"남구","40~44세",9753,9700
"남구","45~49세",11515,11365
"남구","50~54세",10490,10822
"남구","55~59세",10500,11750
"남구","60~64세",10279,11993
"남구","65~69세",7765,9055
"남구","70~74세",6058,7273
"남구","75~79세",4710,5925
"남구","80~84세",2372,3544
"남구","85세이상",958,2377
"북구","합계",140888,144210
"북구","0~4세",4816,4544
"북구","5~9세",5561,5220
"북구","10~14세",5632,5258
"북구","15~19세",7074,6452
"북구","20~24세",10720,8737
"북구","25~29세",10594,9161
"북구","30~34세",8029,7801
"북구","35~39세",9696,9238
"북구","40~44세",9417,9200
"북구","45~49세",10768,11939
"북구","50~54세",12266,14088
"북구","55~59세",14161,14795
"북구","60~64세",12433,12637
"북구","65~69세",8087,8320
"북구","70~74세",5347,6004
"북구","75~79세",3702,4954
"북구","80~84세",1831,3362
"북구","85세이상",754,2500
"해운대구","합계",190184,202662
"해운대구","0~4세",6446,6076
"해운대구","5~9세",8670,7983
"해운대구","10~14세",8960,8507
"해운대구","15~19세",11573,9983
"해운대구","20~24세",12336,10742
"해운대구","25~29세",12037,11350
"해운대구","30~34세",10040,10248
"해운대구","35~39세",13047,14075
"해운대구","40~44세",14054,15252
"해운대구","45~49세",17226,19188
"해운대구","50~54세",16556,18100
"해운대구","55~59세",16529,18308
"해운대구","60~64세",15067,16614
"해운대구","65~69세",10316,11572
"해운대구","70~74세",7521,8858
"해운대구","75~79세",5422,7421
"해운대구","80~84세",2966,5007
"해운대구","85세이상",1418,3378
"사하구","합계",159399,160429
"사하구","0~4세",5088,4772
"사하구","5~9세",6118,5921
"사하구","10~14세",6033,5691
"사하구","15~19세",8424,7508
"사하구","20~24세",11363,10084
"사하구","25~29세",11694,9512
"사하구","30~34세",9735,8317
"사하구","35~39세",12222,10861
"사하구","40~44세",11088,10250
"사하구","45~49세",12835,12854
"사하구","50~54세",12976,13807
"사하구","55~59세",14247,15361
"사하구","60~64세",13393,14529
"사하구","65~69세",9570,10124
"사하구","70~74세",6760,7601
"사하구","75~79세",4616,5917
"사하구","80~84세",2252,4111
"사하구","85세이상",985,3209
"금정구","합계",119368,125358
"금정구","0~4세",3119,2964
"금정구","5~9세",4043,3786
"금정구","10~14세",4195,3794
"금정구","15~19세",6377,6448
"금정구","20~24세",11256,11284
"금정구","25~29세",10244,7744
"금정구","30~34세",6711,5819
"금정구","35~39세",7513,7277
"금정구","40~44세",7363,7176
"금정구","45~49세",8807,9278
"금정구","50~54세",9306,10406
"금정구","55~59세",10523,11864
"금정구","60~64세",10009,11223
"금정구","65~69세",7235,8220
"금정구","70~74세",5453,6350
"금정구","75~79세",4084,5176
"금정구","80~84세",2104,3589
"금정구","85세이상",1026,2960
"강서구","합계",68244,60565
"강서구","0~4세",4923,4671
"강서구","5~9세",4896,4649
"강서구","10~14세",2921,2894
"강서구","15~19세",2127,1944
"강서구","20~24세",3038,1973
"강서구","25~29세",4698,3391
"강서구","30~34세",6388,5292
"강서구","35~39세",9182,7629
"강서구","40~44세",6791,5112
"강서구","45~49세",4973,3820
"강서구","50~54세",3862,3547
"강서구","55~59세",4060,4282
"강서구","60~64세",4032,4084
"강서구","65~69세",2683,2580
"강서구","70~74세",1734,1685
"강서구","75~79세",1155,1366
"강서구","80~84세",527,950
"강서구","85세이상",254,696
"연제구","합계",98035,105924
"연제구","0~4세",3645,3502
"연제구","5~9세",4045,3971
"연제구","10~14세",3892,3608
"연제구","15~19세",4599,4285
"연제구","20~24세",6222,5970
"연제구","25~29세",6705,6663
"연제구","30~34세",6091,6161
"연제구","35~39세",7691,7647
"연제구","40~44세",7016,7280
"연제구","45~49세",8055,8460
"연제구","50~54세",7722,8671
"연제구","55~59세",8041,9421
"연제구","60~64세",8039,9371
"연제구","65~69세",6005,6812
"연제구","70~74세",4464,5170
"연제구","75~79세",3355,4169
"연제구","80~84세",1761,2671
"연제구","85세이상",687,2092
"수영구","합계",80762,89652
"수영구","0~4세",2561,2478
"수영구","5~9세",2773,2509
"수영구","10~14세",2684,2485
"수영구","15~19세",3225,3051
"수영구","20~24세",4924,4815
"수영구","25~29세",6430,6670
"수영구","30~34세",5442,5514
"수영구","35~39세",6411,6177
"수영구","40~44세",5607,5598
"수영구","45~49세",6343,6853
"수영구","50~54세",5973,6847
"수영구","55~59세",6343,8034
"수영구","60~64세",6824,8526
"수영구","65~69세",5283,6422
"수영구","70~74세",4301,5015
"수영구","75~79세",3138,3884
"수영구","80~84세",1698,2640
"수영구","85세이상",802,2134
"사상구","합계",111847,110771
"사상구","0~4세",3240,3101
"사상구","5~9세",3761,3673
"사상구","10~14세",3597,3322
"사상구","15~19세",5254,4999
"사상구","20~24세",8819,8473
"사상구","25~29세",8949,7390
"사상구","30~34세",7161,6010
"사상구","35~39세",8054,7067
"사상구","40~44세",7433,6500
"사상구","45~49세",8504,8147
"사상구","50~54세",9658,10240
"사상구","55~59세",11365,11526
"사상구","60~64세",10094,10149
"사상구","65~69세",6709,6994
"사상구","70~74세",4473,4980
"사상구","75~79세",2977,3744
"사상구","80~84세",1290,2583
"사상구","85세이상",509,1873
"기장군","합계",79609,81123
"기장군","0~4세",4202,4102
